FIPS10, County Name , City or Township Name ," Total Population, 2018 "," Population in Households, 2018 "," Population in Group Quarters, 2018 "," Households, 2018 "," Persons per Household, 2018 "
2711521122,Pine,Finlayson city, 306 , 306 , -   , 133 ,2.30
2711521140,Pine,Finlayson township, 451 , 451 , -   , 184 ,2.45
2711521248,Pine,Fleming township, 124 , 124 , -   , 44 ,2.82
2711528574,Pine,Henriette city, 89 , 89 , -   , 36 ,2.47
2711529294,Pine,Hinckley city," 1,902 "," 1,898 ", 4 , 805 ,2.36
2711529312,Pine,Hinckley township, 794 , 794 , -   , 317 ,2.50
2711532912,Pine,Kerrick city, 64 , 64 , -   , 29 ,2.21
2711532930,Pine,Kerrick township, 338 , 338 , -   , 139 ,2.43
2711532984,Pine,Kettle River township, 509 , 509 , -   , 219 ,2.32
2711543486,Pine,Mission Creek township, 629 , 629 , -   , 240 ,2.62
2711544764,Pine,Munch township, 312 , 312 , -   , 140 ,2.23
2711545484,Pine,New Dosey township, 74 , 74 , -   , 37 ,2.00
2711546132,Pine,Nickerson township, 163 , 163 , -   , 77 ,2.12
2711546618,Pine,Norman township, 253 , 253 , -   , 121 ,2.09
2711548148,Pine,Ogema township, 343 , 343 , -   , 132 ,2.60
2711549660,Pine,Park township, 30 , 30 , -   , 12 ,2.50
2711549876,Pine,Partridge township, 626 , 626 , -   , 234 ,2.68
2711551064,Pine,Pine City city," 3,261 "," 3,092 ", 169 ," 1,401 ",2.21
2711551082,Pine,Pine City township," 1,374 "," 1,360 ", 14 , 536 ,2.54
2711551226,Pine,Pine Lake township, 577 , 577 , -   , 265 ,2.18
2711551784,Pine,Pokegama township," 2,707 "," 2,694 ", 13 ," 1,072 ",2.51
2711554934,Pine,Rock Creek city," 1,634 "," 1,613 ", 21 , 594 ,2.72
2711556194,Pine,Royalton township," 1,131 "," 1,124 ", 7 , 408 ,2.75
2711556518,Pine,Rutledge city, 223 , 223 , -   , 93 ,2.40
2711558396,Pine,Sandstone city," 2,685 "," 1,433 "," 1,252 ", 598 ,2.40
2711558414,Pine,Sandstone township, 803 , 801 , 2 , 322 ,2.49
2711563220,Pine,Sturgeon Lake city, 427 , 427 , -   , 164 ,2.60
2711563238,Pine,Sturgeon Lake township, 504 , 341 , 163 , 144 ,2.37
2711570492,Pine,Willow River city, 395 , 395 , -   , 170 ,2.32
2711570528,Pine,Wilma township, 79 , 79 , -   , 39 ,2.03
2711570780,Pine,Windemere township," 1,691 "," 1,691 ", -   , 734 ,2.30
2711700298,Pipestone,Aetna township, 190 , 190 , -   , 72 ,2.64
2711701216,Pipestone,Altona township, 144 , 144 , -   , 59 ,2.44
2711708650,Pipestone,Burke township, 206 , 206 , -   , 79 ,2.61
2711718062,Pipestone,Eden township, 270 , 270 , -   , 96 ,2.81
2711718152,Pipestone,Edgerton city," 1,122 "," 1,064 ", 58 , 484 ,2.20
2711718908,Pipestone,Elmer township, 215 , 215 , -   , 82 ,2.62
2711722130,Pipestone,Fountain Prairie township, 198 , 198 , -   , 69 ,2.87
2711725208,Pipestone,Grange township, 184 , 184 , -   , 76 ,2.42
2711725478,Pipestone,Gray township, 210 , 210 , -   , 84 ,2.50
2711727566,Pipestone,Hatfield city, 47 , 47 , -   , 19 ,2.47
2711729618,Pipestone,Holland city, 164 , 164 , -   , 88 ,1.86
2711730806,Pipestone,Ihlen city, 52 , 52 , -   , 28 ,1.86
2711731760,Pipestone,Jasper city (part), 542 , 542 , -   , 259 ,2.09
2711748832,Pipestone,Osborne township, 254 , 254 , -   , 102 ,2.49
2711751388,Pipestone,Pipestone city," 4,150 "," 4,002 ", 148 ," 1,914 ",2.09
2711754916,Pipestone,Rock township, 170 , 170 , -   , 61 ,2.79
2711756482,Pipestone,Ruthton city, 212 , 212 , -   , 101 ,2.10
2711763886,Pipestone,Sweet township, 303 , 303 , -   , 116 ,2.61
2711765542,Pipestone,Trosky city, 68 , 68 , -   , 33 ,2.06
2711765614,Pipestone,Troy township, 295 , 295 , -   , 117 ,2.52
2711771680,Pipestone,Woodstock city, 104 , 104 , -   , 48 ,2.17
2711901504,Polk,Andover township, 114 , 114 , -   , 47 ,2.43
2711901648,Polk,Angus township, 69 , 69 , -   , 32 ,2.16
2711903142,Polk,Badger township, 114 , 114 , -   , 50 ,2.28
2711904726,Polk,Belgium township, 76 , 76 , -   , 27 ,2.81
2711905014,Polk,Beltrami city, 97 , 97 , -   , 40 ,2.43
2711907390,Polk,Brandsvold township, 237 , 237 , -   , 93 ,2.55
2711907408,Polk,Brandt township, 54 , 54 , -   , 24 ,2.25
2711907768,Polk,Brislet township, 45 , 45 , -   , 18 ,2.50
2711909118,Polk,Bygland township, 257 , 257 , -   , 104 ,2.47
2711911224,Polk,Chester township, 76 , 76 , -   , 35 ,2.17
2711911962,Polk,Climax city, 267 , 267 , -   , 115 ,2.32
2711912682,Polk,Columbia township, 466 , 466 , -   , 189 ,2.47
2711913870,Polk,Crookston city," 8,021 "," 7,261 ", 760 ," 3,243 ",2.24
2711913888,Polk,Crookston township, 422 , 422 , -   , 165 ,2.56
2711917612,Polk,East Grand Forks city," 8,875 "," 8,809 ", 66 ," 3,620 ",2.43
2711918080,Polk,Eden township, 159 , 159 , -   , 71 ,2.24
2711919700,Polk,Erskine city, 492 , 492 , -   , 228 ,2.16
2711919790,Polk,Esther township, 154 , 154 , -   , 62 ,2.48
2711919862,Polk,Euclid township, 141 , 141 , -   , 57 ,2.47
2711920204,Polk,Fairfax township, 191 , 165 , 26 , 68 ,2.43
2711920510,Polk,Fanny township, 105 , 105 , -   , 40 ,2.63
2711920564,Polk,Farley township, 45 , 45 , -   , 21 ,2.14
2711920978,Polk,Fertile city, 848 , 800 , 48 , 375 ,2.13
2711921158,Polk,Fisher city, 429 , 429 , -   , 179 ,2.40
2711921176,Polk,Fisher township, 187 , 187 , -   , 64 ,2.92
2711921986,Polk,Fosston city," 1,489 "," 1,418 ", 71 , 676 ,2.10
2711923066,Polk,Garden township, 210 , 210 , -   , 88 ,2.39
2711923156,Polk,Garfield township, 488 , 488 , -   , 183 ,2.67
2711923480,Polk,Gentilly township, 262 , 262 , -   , 105 ,2.50
2711924254,Polk,Godfrey township, 311 , 311 , -   , 130 ,2.39
2711924938,Polk,Grand Forks township, 171 , 171 , -   , 68 ,2.51
2711926190,Polk,Grove Park-Tilden township, 265 , 265 , -   , 117 ,2.26
2711926270,Polk,Gully city, 59 , 59 , -   , 35 ,1.69
2711926288,Polk,Gully township, 127 , 127 , -   , 49 ,2.59
2711926810,Polk,Hammond township, 48 , 48 , -   , 19 ,2.53
2711928358,Polk,Helgeland township, 57 , 57 , -   , 20 ,2.85
2711928844,Polk,Higdem township, 77 , 77 , -   , 32 ,2.41
2711929186,Polk,Hill River township, 157 , 157 , -   , 63 ,2.49
2711930356,Polk,Hubbard township, 70 , 70 , -   , 34 ,2.06
2711930590,Polk,Huntsville township, 451 , 451 , -   , 167 ,2.70
2711932030,Polk,Johnson township, 49 , 49 , -   , 22 ,2.23
2711932948,Polk,Kertsonville township, 90 , 90 , -   , 34 ,2.65
2711933002,Polk,Keystone township, 85 , 85 , -   , 30 ,2.83
2711933254,Polk,King township, 217 , 217 , -   , 79 ,2.75
2711933614,Polk,Knute township, 530 , 465 , 65 , 192 ,2.42
2711936404,Polk,Lengby city, 83 , 83 , -   , 44 ,1.89
2711936692,Polk,Lessor township, 154 , 154 , -   , 62 ,2.48
2711936962,Polk,Liberty township, 105 , 105 , -   , 48 ,2.19
2711938330,Polk,Lowell township, 292 , 153 , 139 , 58 ,2.64
2711939050,Polk,McIntosh city, 612 , 565 , 47 , 285 ,1.98
2711941714,Polk,Mentor city, 146 , 146 , -   , 76 ,1.92
2711945214,Polk,Nesbit township, 93 , 93 , -   , 38 ,2.45
2711946258,Polk,Nielsville city, 88 , 88 , -   , 42 ,2.10
2711947032,Polk,Northland township, 156 , 156 , -   , 65 ,2.40
2711948418,Polk,Onstad township, 63 , 63 , -   , 26 ,2.42
2711949840,Polk,Parnell township, 55 , 55 , -   , 21 ,2.62
2711952774,Polk,Queen township, 213 , 213 , -   , 86 ,2.48
2711953764,Polk,Reis township, 73 , 73 , -   , 30 ,2.43
2711953980,Polk,Rhinehart township, 144 , 144 , -   , 49 ,2.94
2711955384,Polk,Roome township, 166 , 166 , -   , 58 ,2.86
2711955564,Polk,Rosebud township, 341 , 341 , -   , 124 ,2.75
2711956446,Polk,Russia township, 25 , 25 , -   , 13 ,1.92
2711958432,Polk,Sandsville township, 68 , 68 , -   , 27 ,2.52
2711958882,Polk,Scandia township, 63 , 63 , -   , 24 ,2.63
2711960880,Polk,Sletten township, 185 , 185 , -   , 65 ,2.85
2711963310,Polk,Sullivan township, 166 , 166 , -   , 59 ,2.81
2711964030,Polk,Tabor township, 99 , 99 , -   , 41 ,2.41
2711965344,Polk,Trail city, 44 , 44 , -   , 25 ,1.76
2711966064,Polk,Tynsid township, 68 , 68 , -   , 29 ,2.34
2711967198,Polk,Vineland township, 91 , 91 , -   , 33 ,2.76
2711970870,Polk,Winger city, 215 , 215 , -   , 90 ,2.39
2711970888,Polk,Winger township, 191 , 191 , -   , 61 ,3.13
2711971662,Polk,Woodside township, 474 , 474 , -   , 220 ,2.15
2712103502,Pope,Bangor township, 190 , 190 , -   , 66 ,2.88
2712103754,Pope,Barsness township, 140 , 140 , -   , 53 ,2.64
2712105302,Pope,Ben Wade township, 258 , 258 , -   , 94 ,2.74
2712106760,Pope,Blue Mounds township, 180 , 180 , -   , 72 ,2.50
2712108092,Pope,Brooten city (part), -   , -   , -   , -   ,0.00
2712111332,Pope,Chippewa Falls township, 219 , 219 , -   , 101 ,2.17
2712114446,Pope,Cyrus city, 289 , 289 , -   , 140 ,2.06
2712120690,Pope,Farwell city, 50 , 50 , -   , 27 ,1.85
2712123750,Pope,Gilchrist township, 203 , 203 , -   , 105 ,1.93
2712124074,Pope,Glenwood city," 2,573 "," 2,493 ", 80 ," 1,244 ",2.00
2712124092,Pope,Glenwood township," 1,073 "," 1,067 ", 6 , 449 ,2.38
2712126162,Pope,Grove Lake township, 275 , 275 , -   , 118 ,2.33
2712129456,Pope,Hoff township, 151 , 151 , -   , 60 ,2.52
2712134586,Pope,Lake Johanna township, 132 , 132 , -   , 62 ,2.13
2712135504,Pope,Langhei township, 168 , 168 , -   , 75 ,2.24
2712136764,Pope,Leven township, 490 , 490 , -   , 214 ,2.29
2712137970,Pope,Long Beach city, 346 , 346 , -   , 155 ,2.23
2712138366,Pope,Lowry city, 310 , 310 , -   , 134 ,2.31
2712143342,Pope,Minnewaska township, 515 , 515 , -   , 226 ,2.28
2712145844,Pope,New Prairie township, 192 , 192 , -   , 82 ,2.34
2712146456,Pope,Nora township, 196 , 196 , -   , 79 ,2.48
2712153854,Pope,Reno township, 422 , 422 , -   , 171 ,2.47
2712155240,Pope,Rolling Forks township, 156 , 156 , -   , 63 ,2.48
2712159188,Pope,Sedan city, 50 , 50 , -   , 24 ,2.08
2712162500,Pope,Starbuck city," 1,290 "," 1,218 ", 72 , 579 ,2.10
2712167144,Pope,Villard city, 254 , 254 , -   , 119 ,2.13
2712167702,Pope,Walden township, 159 , 159 , -   , 65 ,2.45
2712169628,Pope,Westport city, 54 , 54 , -   , 24 ,2.25
2712169646,Pope,Westport township, 271 , 271 , -   , 91 ,2.98
2712169952,Pope,White Bear Lake township, 440 , 434 , 6 , 183 ,2.37
2712302026,Ramsey,Arden Hills city," 9,889 "," 8,152 "," 1,737 "," 3,220 ",2.53
2712306382,Ramsey,Blaine city (part), -   , -   , -   , -   ,0.00
2712320420,Ramsey,Falcon Heights city," 5,479 "," 5,002 ", 477 ," 2,172 ",2.30
2712323318,Ramsey,Gem Lake city, 454 , 454 , -   , 169 ,2.69
2712335738,Ramsey,Lauderdale city," 2,408 "," 2,404 ", 4 ," 1,160 ",2.07
2712337502,Ramsey,Little Canada city," 10,386 "," 10,334 ", 52 ," 4,667 ",2.21
2712340382,Ramsey,Maplewood city," 40,710 "," 39,588 "," 1,122 "," 15,693 ",2.52
2712344530,Ramsey,Mounds View city," 13,328 "," 13,296 ", 32 ," 5,223 ",2.55
2712345430,Ramsey,New Brighton city," 23,119 "," 22,792 ", 327 ," 9,534 ",2.39
2712347104,Ramsey,North Oaks city," 5,304 "," 5,200 ", 104 ," 1,999 ",2.60
2712347221,Ramsey,North St. Paul city," 12,159 "," 12,106 ", 53 ," 4,841 ",2.50
2712355852,Ramsey,Roseville city," 36,272 "," 34,821 "," 1,451 "," 15,511 ",2.24
2712356680,Ramsey,St. Anthony city (part)," 3,680 "," 3,556 ", 124 ," 1,863 ",1.91
2712358000,Ramsey,St. Paul city," 313,010 "," 301,939 "," 11,071 "," 118,666 ",2.54
2712359998,Ramsey,Shoreview city," 26,480 "," 26,227 ", 253 ," 11,018 ",2.38
2712361996,Ramsey,Spring Lake Park city (part), 190 , 190 , -   , 78 ,2.44
2712366460,Ramsey,Vadnais Heights city," 13,198 "," 13,137 ", 61 ," 5,386 ",2.44
2712369916,Ramsey,White Bear township," 11,095 "," 11,042 ", 53 ," 4,382 ",2.52
2712369970,Ramsey,White Bear Lake city (part)," 25,071 "," 24,744 ", 327 ," 10,427 ",2.37
2712508038,Red Lake,Brooks city, 136 , 136 , -   , 60 ,2.27
2712508146,Red Lake,Browns Creek township, 45 , 45 , -   , 18 ,2.50
2712519196,Red Lake,Emardville township, 186 , 186 , -   , 76 ,2.45
2712519502,Red Lake,Equality township, 120 , 120 , -   , 50 ,2.40
2712523174,Red Lake,Garnes township, 192 , 192 , -   , 69 ,2.78
2712523588,Red Lake,Gervais township, 216 , 216 , -   , 91 ,2.37
2712534820,Red Lake,Lake Pleasant township, 97 , 97 , -   , 38 ,2.55
2712535270,Red Lake,Lambert township, 117 , 117 , -   , 56 ,2.09
2712538276,Red Lake,Louisville township, 184 , 184 , -   , 80 ,2.30
2712548202,Red Lake,Oklee city, 428 , 428 , -   , 194 ,2.21
2712551712,Red Lake,Plummer city, 298 , 298 , -   , 130 ,2.29
2712552000,Red Lake,Poplar River township, 98 , 98 , -   , 42 ,2.33
2712553476,Red Lake,Red Lake Falls city," 1,381 "," 1,369 ", 12 , 619 ,2.21
2712553494,Red Lake,Red Lake Falls township, 196 , 196 , -   , 92 ,2.13
2712554538,Red Lake,River township, 63 , 63 , -   , 29 ,2.17
2712564498,Red Lake,Terrebonne township, 156 , 156 , -   , 63 ,2.48
2712571986,Red Lake,Wylie township, 68 , 68 , -   , 22 ,3.09
2712705050,Redwood,Belview city, 362 , 337 , 25 , 165 ,2.04
2712708074,Redwood,Brookville township, 206 , 206 , -   , 77 ,2.68
2712710936,Redwood,Charlestown township, 176 , 176 , -   , 71 ,2.48
2712711836,Redwood,Clements city, 140 , 140 , -   , 63 ,2.22
2712715544,Redwood,Delhi city, 65 , 65 , -   , 30 ,2.17
2712715562,Redwood,Delhi township, 287 , 287 , -   , 116 ,2.47
2712723048,Redwood,Gales township, 119 , 119 , -   , 45 ,2.64
2712725316,Redwood,Granite Rock township, 212 , 212 , -   , 74 ,2.86
2712730068,Redwood,Honner township, 74 , 74 , -   , 28 ,2.64
2712732048,Redwood,Johnsonville township, 133 , 133 , -   , 46 ,2.89
2712733434,Redwood,Kintire township, 185 , 185 , -   , 74 ,2.50
2712735288,Redwood,Lamberton city, 799 , 744 , 55 , 361 ,2.06
2712735306,Redwood,Lamberton township, 172 , 172 , -   , 75 ,2.29
2712738420,Redwood,Lucan city, 183 , 183 , -   , 90 ,2.03
2712742362,Redwood,Milroy city, 246 , 246 , -   , 115 ,2.14
2712744116,Redwood,Morgan city, 864 , 831 , 33 , 368 ,2.26
2712744134,Redwood,Morgan township, 227 , 227 , -   , 90 ,2.52
2712745412,Redwood,New Avon township, 167 , 167 , -   , 75 ,2.23
2712746996,Redwood,North Hero township, 148 , 148 , -   , 61 ,2.43
2712749894,Redwood,Paxton township, 532 , 532 , -   , 211 ,2.52
2712753656,Redwood,Redwood Falls city (part)," 5,236 "," 5,032 ", 204 ," 2,296 ",2.19
2712753674,Redwood,Redwood Falls township, 138 , 138 , -   , 61 ,2.26
2712753908,Redwood,Revere city, 92 , 73 , 19 , 33 ,2.21
2712758306,Redwood,Sanborn city, 314 , 314 , -   , 158 ,1.99
2712759098,Redwood,Seaforth city, 81 , 81 , -   , 34 ,2.38
2712759656,Redwood,Sheridan township, 161 , 161 , -   , 71 ,2.27
2712759692,Redwood,Sherman township, 350 , 350 , -   , 117 ,2.99
2712761798,Redwood,Springdale township, 179 , 179 , -   , 67 ,2.67
2712763526,Redwood,Sundown township, 157 , 157 , -   , 67 ,2.34
2712763868,Redwood,Swedes Forest township, 107 , 107 , -   , 44 ,2.43
2712764822,Redwood,Three Lakes township, 170 , 170 , -   , 63 ,2.70
2712766190,Redwood,Underwood township, 174 , 174 , -   , 62 ,2.81
2712766478,Redwood,Vail township, 215 , 215 , -   , 82 ,2.62
2712766982,Redwood,Vesta city, 297 , 297 , -   , 120 ,2.48
2712767000,Redwood,Vesta township, 178 , 178 , -   , 69 ,2.58
2712767396,Redwood,Wabasso city, 693 , 651 , 42 , 288 ,2.26
2712767846,Redwood,Walnut Grove city, 818 , 818 , -   , 304 ,2.69
2712768008,Redwood,Wanda city, 84 , 84 , -   , 40 ,2.10
2712768494,Redwood,Waterbury township, 167 , 167 , -   , 72 ,2.32
2712769538,Redwood,Westline township, 150 , 150 , -   , 65 ,2.31
2712770474,Redwood,Willow Lake township, 194 , 194 , -   , 74 ,2.62
2712903484,Renville,Bandon township, 151 , 151 , -   , 64 ,2.36
2712904546,Renville,Beaver Falls township, 180 , 180 , -   , 77 ,2.34
2712905968,Renville,Birch Cooley township, 234 , 234 , -   , 83 ,2.82
2712906076,Renville,Bird Island city, 989 , 976 , 13 , 478 ,2.04
2712906094,Renville,Bird Island township, 181 , 181 , -   , 79 ,2.29
2712906976,Renville,Boon Lake township, 337 , 337 , -   , 137 ,2.46
2712907912,Renville,Brookfield township, 141 , 141 , -   , 64 ,2.20
2712908488,Renville,Buffalo Lake city, 674 , 619 , 55 , 270 ,2.29
2712909208,Renville,Cairo township, 207 , 207 , -   , 99 ,2.09
2712909478,Renville,Camp township, 179 , 179 , -   , 78 ,2.29
2712913852,Renville,Crooks township, 171 , 171 , -   , 62 ,2.76
2712914716,Renville,Danube city, 461 , 461 , -   , 194 ,2.38
2712919322,Renville,Emmet township, 199 , 199 , -   , 78 ,2.55
2712919628,Renville,Ericson township, 183 , 183 , -   , 76 ,2.41
2712920222,Renville,Fairfax city," 1,152 "," 1,094 ", 58 , 495 ,2.21
2712921374,Renville,Flora township, 168 , 168 , -   , 68 ,2.47
2712922364,Renville,Franklin city, 474 , 428 , 46 , 195 ,2.19
2712927728,Renville,Hawk Creek township, 182 , 182 , -   , 79 ,2.30
2712928124,Renville,Hector city," 1,076 "," 1,073 ", 3 , 492 ,2.18
2712928142,Renville,Hector township, 216 , 216 , -   , 91 ,2.37
2712928610,Renville,Henryville township, 175 , 175 , -   , 67 ,2.61
2712933290,Renville,Kingman township, 189 , 189 , -   , 75 ,2.52
2712940832,Renville,Martinsburg township, 177 , 174 , 3 , 71 ,2.45
2712941624,Renville,Melville township, 207 , 207 , -   , 78 ,2.65
2712944368,Renville,Morton city, 371 , 371 , -   , 179 ,2.07
2712946600,Renville,Norfolk township, 138 , 138 , -   , 59 ,2.34
2712948256,Renville,Olivia city," 2,439 "," 2,293 ", 146 ," 1,052 ",2.18
2712948868,Renville,Osceola township, 129 , 129 , -   , 59 ,2.19
2712949606,Renville,Palmyra township, 165 , 165 , -   , 67 ,2.46
2712952486,Renville,Preston Lake township, 271 , 271 , -   , 111 ,2.44
2712953656,Renville,Redwood Falls city (part), -   , -   , -   , -   ,0.00
2712953890,Renville,Renville city," 1,227 "," 1,183 ", 44 , 520 ,2.28
2712956572,Renville,Sacred Heart city, 504 , 504 , -   , 222 ,2.27
2712956590,Renville,Sacred Heart township, 254 , 254 , -   , 103 ,2.47
2712965632,Renville,Troy township, 266 , 266 , -   , 108 ,2.46
2712968026,Renville,Wang township, 237 , 237 , -   , 96 ,2.47
2712969088,Renville,Wellington township, 170 , 170 , -   , 71 ,2.39
2712970852,Renville,Winfield township, 200 , 200 , -   , 80 ,2.50
2713107714,Rice,Bridgewater township," 1,819 "," 1,819 ", -   , 694 ,2.62
2713109712,Rice,Cannon City township," 1,280 "," 1,280 ", -   , 472 ,2.71
2713115706,Rice,Dennison city (part), 16 , 16 , -   , 5 ,3.20
2713117126,Rice,Dundas city," 1,571 "," 1,571 ", -   , 598 ,2.63
2713119682,Rice,Erin township, 895 , 895 , -   , 339 ,2.64
2713120546,Rice,Faribault city," 23,884 "," 21,311 "," 2,573 "," 8,620 ",2.47
2713121680,Rice,Forest township," 1,314 "," 1,314 ", -   , 490 ,2.68
2713138150,Rice,Lonsdale city," 4,128 "," 4,125 ", 3 ," 1,429 ",2.89
2713144296,Rice,Morristown city, 995 , 974 , 21 , 400 ,2.44
2713144314,Rice,Morristown township, 730 , 730 , -   , 283 ,2.58
2713145196,Rice,Nerstrand city, 309 , 309 , -   , 114 ,2.71
2713146924,Rice,Northfield city (part)," 19,275 "," 14,585 "," 4,690 "," 6,090 ",2.39
2713146942,Rice,Northfield township, 883 , 883 , -   , 321 ,2.75
2713154250,Rice,Richland township, 419 , 419 , -   , 157 ,2.67
2713159854,Rice,Shieldsville township," 1,187 "," 1,187 ", -   , 484 ,2.45
2713167666,Rice,Walcott township, 984 , 984 , -   , 384 ,2.56
2713168278,Rice,Warsaw township," 1,354 "," 1,350 ", 4 , 543 ,2.49
2713168962,Rice,Webster township," 1,832 "," 1,829 ", 3 , 682 ,2.68
2713169124,Rice,Wells township," 1,607 "," 1,607 ", -   , 660 ,2.43
2713169826,Rice,Wheatland township," 1,303 "," 1,303 ", -   , 469 ,2.78
2713169862,Rice,Wheeling township, 579 , 575 , 4 , 201 ,2.86
2713303988,Rock,Battle Plain township, 182 , 182 , -   , 70 ,2.60
2713304492,Rock,Beaver Creek city, 286 , 286 , -   , 114 ,2.51
2713304510,Rock,Beaver Creek township, 371 , 371 , -   , 139 ,2.67
2713311998,Rock,Clinton township, 268 , 268 , -   , 98 ,2.73
2713315742,Rock,Denver township, 163 , 163 , -   , 65 ,2.51
2713327116,Rock,Hardwick city, 186 , 186 , -   , 83 ,2.24
2713329204,Rock,Hills city, 668 , 621 , 47 , 261 ,2.38
2713331760,Rock,Jasper city (part), 53 , 53 , -   , 26 ,2.04
2713332336,Rock,Kanaranzi township, 240 , 240 , -   , 92 ,2.61
2713332750,Rock,Kenneth city, 61 , 61 , -   , 27 ,2.26
2713338564,Rock,Luverne city," 4,725 "," 4,542 ", 183 ," 2,093 ",2.17
2713338582,Rock,Luverne township, 462 , 462 , -   , 166 ,2.78
2713339338,Rock,Magnolia city, 209 , 179 , 30 , 74 ,2.42
2713339356,Rock,Magnolia township, 201 , 201 , -   , 81 ,2.48
2713340796,Rock,Martin township, 367 , 367 , -   , 139 ,2.64
2713344494,Rock,Mound township, 227 , 227 , -   , 81 ,2.80
2713355654,Rock,Rose Dell township, 201 , 201 , -   , 74 ,2.72
2713362140,Rock,Springwater township, 245 , 245 , -   , 95 ,2.58
2713362662,Rock,Steen city, 182 , 182 , -   , 69 ,2.64
2713367072,Rock,Vienna township, 138 , 138 , -   , 59 ,2.34
2713503160,Roseau,Badger city, 362 , 362 , -   , 178 ,2.03
2713503610,Roseau,Barnett township, 123 , 123 , -   , 48 ,2.56
2713503808,Roseau,Barto township, 121 , 121 , -   , 48 ,2.52
2713504420,Roseau,Beaver township, 96 , 96 , -   , 40 ,2.40
2713510414,Roseau,Cedarbend township, 204 , 204 , -   , 82 ,2.49
